MTND1P23	-2.91411288639213
RBMS1P1	-2.77758475293362
AL359513.1	-2.77485477822842
DNAH11	-2.76562943096319
TP53TG5	-2.7255721991526
FAM185BP	-2.62622833991796
AL031432.4	-2.52987490401586
IRF9	-2.36554308903065
RGL4	-2.36478476093541
AC009107.2	-2.35961791149543
MANEA-DT	-2.3588075159573
IRAK3	-2.34444679624318
AC046134.2	-2.34152847141996
H2BC20P	-2.32038458124353
RIMKLBP2	-2.30092163367756
LTN1	-2.27202488567241
AL033527.3	-2.25677782003315
PHF7	-2.25016254561528
BRSK2	-2.24663521044025
AC005674.2	-2.23065167288052
AC011481.1	-2.22604973532592
ACRBP	-2.22087897948679
MTCO2P2	-2.2204685225524
ILDR2	-2.21618969351743
NONOP2	-2.20333076017313
CATSPERG	-2.2030884393352
TEX52	-2.19857413466717
SLC26A2	-2.18413927104674
BRAFP1	-2.18333400909747
FRMPD3	-2.15837436626332
RPS20P33	-2.13990150329437
LINC02210	-2.1317580463976
RAP2C-AS1	-2.11583849624524
AC016355.1	-2.09502672543207
AC007881.4	-2.09119318518835
PLCE1	-2.07721011332641
HSP90AA2P	-2.07039087605525
IL12RB2	-2.06474282129374
ADO	-2.06249647209711
AL662907.2	-2.05870478249382
ZNF229	-2.05013394172144
MYZAP	-2.04428931253561
UCKL1-AS1	-2.04424516227116
AL589880.1	-2.01803585659599
HERC2P3	-2.00609090893509
CSF2	-2.00252351324995
MIGA1	-2.00049042907388
AC009951.6	-1.99979206234747
ZNF285	-1.99443749206027
CISD3	-1.99349464658768
U2AF1L5	-1.97855945748955
MKNK1-AS1	-1.96856834116553
RANBP2	-1.94391910258718
GPR150	-1.93941959134636
GSDME	-1.93718055974804
AC067852.3	-1.93023736012888
POLA1	-1.92340762951576
SKOR1	-1.91750746724311
ZNF572	-1.91679987349945
NACAD	-1.91276051377254
LINC01619	-1.91253748791962
NPM1P6	-1.91204955493966
HNRNPLP2	-1.90772620879351
AP000251.1	-1.90740410200772
ERP27	-1.90738242446244
EPHB4	-1.90349170050186
LINC02273	-1.89495241583822
ASIC1	-1.89379891930699
N6AMT1	-1.8933865024278
DCAF17	-1.89089438359473
ZC3H12B	-1.88401335035348
ZNF69	-1.88235202218822
TCL1B	-1.88179592660071
FMO5	-1.87633812106702
TRAM2	-1.87097940025772
